Category ID,Name,Attribute Name,Options
6386,Bikini,Brand,No Brand;Abercrombie & Fitch;Acacia swimwear;Adisha Torre;Ale by Alessandra;August Society;Beach Riot;Bella Kini;Bikini Lab;Billabong;Boys and Arrows;Coral Secret;Cotton On;Eres;For Love and Lemons;K.Blu;La Perla;Lolliswim;Maaji;Malibu Beachwear;Mango;Minimale Animale;Missguided;Nasty Gal;New Look;Ocean Paradise;Piha;Pilyq;Rip Curl;River Island;Seafolly;She Made Me;Skye and Staghorn;Something Borrowed;South Beach;Ted Baker;Tommy Hilfiger;Topshop;TRIANGL;Vamastyle;Victoria's Secret;Vitamin A Swim;Wild Fox Culture;KILLSTAR;OOTD.SG;The Closet Lover;NaNa De Luxe;FUNFIT;Blueseventy;Hyphen The Label;LEIA RAY X;Alescere;Taiwan Collection;Her Velvet Vase;BORN CHAMPS;DEAR STALKER;Carrislabelle;Preorder;OEM;Touchme Swimwear;
6386,Bikini,Style,Bandeau;Halter;Crossover;Classic;
6386,Bikini,Material,Nylon;Polyester;Cotton;Spandex;Silk;Rayon;Linen;Lycra;Denim;Leather;Chiffon;
6387,Swimsuit,Brand,No Brand;Abercrombie & Fitch;Acacia swimwear;Adisha Torre;Ale by Alessandra;August Society;Beach Riot;Bella Kini;Bikini Lab;Billabong;Boys and Arrows;Coral Secret;Cotton On;Eres;For Love and Lemons;K.Blu;La Perla;Lolliswim;Maaji;Malibu Beachwear;Mango;Minimale Animale;Missguided;Nasty Gal;New Look;Ocean Paradise;Piha;Pilyq;Rip Curl;River Island;Seafolly;She Made Me;Skye and Staghorn;Something Borrowed;South Beach;Ted Baker;Tommy Hilfiger;Topshop;TRIANGL;Vamastyle;Victoria's Secret;Vitamin A Swim;Wild Fox Culture;KILLSTAR;OOTD.SG;The Closet Lover;NaNa De Luxe;FUNFIT;Blueseventy;Hyphen The Label;LEIA RAY X;Alescere;Taiwan Collection;Her Velvet Vase;BORN CHAMPS;DEAR STALKER;Carrislabelle;Preorder;OEM;Touchme Swimwear;
6387,Swimsuit,Style,One piece;
6387,Swimsuit,Material,Nylon;Polyester;Cotton;Spandex;Silk;Rayon;Linen;Lycra;Denim;Leather;Chiffon;
6388,Beach Cover Up,Brand,No Brand;Abercrombie & Fitch;Acacia swimwear;Adisha Torre;Ale by Alessandra;August Society;Beach Riot;Bella Kini;Bikini Lab;Billabong;Boys and Arrows;Coral Secret;Cotton On;Eres;For Love and Lemons;K.Blu;La Perla;Lolliswim;Maaji;Malibu Beachwear;Mango;Minimale Animale;Missguided;Nasty Gal;New Look;Ocean Paradise;Piha;Pilyq;Rip Curl;River Island;Seafolly;She Made Me;Skye and Staghorn;Something Borrowed;South Beach;Ted Baker;Tommy Hilfiger;Topshop;TRIANGL;Vamastyle;Victoria's Secret;Vitamin A Swim;Wild Fox Culture;KILLSTAR;OOTD.SG;The Closet Lover;NaNa De Luxe;FUNFIT;Blueseventy;Hyphen The Label;LEIA RAY X;Alescere;Taiwan Collection;Her Velvet Vase;BORN CHAMPS;DEAR STALKER;Carrislabelle;Preorder;OEM;Touchme Swimwear;
6388,Beach Cover Up,Style,Tunic;Caftan;Sarong;Wrap Dress;Maxi;
6388,Beach Cover Up,Material,Nylon;Polyester;Cotton;Spandex;Silk;Rayon;Linen;Lycra;Denim;Leather;Chiffon;
4762,Others,Brand,No Brand;Abercrombie & Fitch;Acacia swimwear;Adisha Torre;Ale by Alessandra;August Society;Beach Riot;Bella Kini;Bikini Lab;Billabong;Boys and Arrows;Coral Secret;Cotton On;Eres;For Love and Lemons;K.Blu;La Perla;Lolliswim;Maaji;Malibu Beachwear;Mango;Minimale Animale;Missguided;Nasty Gal;New Look;Ocean Paradise;Piha;Pilyq;Rip Curl;River Island;Seafolly;She Made Me;Skye and Staghorn;Something Borrowed;South Beach;Ted Baker;Tommy Hilfiger;Topshop;TRIANGL;Vamastyle;Victoria's Secret;Vitamin A Swim;Wild Fox Culture;KILLSTAR;OOTD.SG;The Closet Lover;NaNa De Luxe;FUNFIT;Blueseventy;Hyphen The Label;LEIA RAY X;Taiwan Collection;OEM;
11481,Rashguards,Brand,No Brand;Abercrombie & Fitch;Acacia swimwear;Adisha Torre;Ale by Alessandra;August Society;Beach Riot;Bella Kini;Bikini Lab;Billabong;Boys and Arrows;Coral Secret;Cotton On;Eres;For Love and Lemons;K.Blu;La Perla;Lolliswim;Maaji;Malibu Beachwear;Mango;Minimale Animale;Missguided;Nasty Gal;New Look;Ocean Paradise;Piha;Pilyq;Rip Curl;River Island;Seafolly;She Made Me;Skye and Staghorn;Something Borrowed;South Beach;Ted Baker;Tommy Hilfiger;Topshop;TRIANGL;Vamastyle;Victoria's Secret;Vitamin A Swim;Wild Fox Culture;KILLSTAR;OOTD.SG;The Closet Lover;NaNa De Luxe;FUNFIT;Blueseventy;Hyphen The Label;LEIA RAY X;Alescere;Taiwan Collection;Her Velvet Vase;BORN CHAMPS;DEAR STALKER;Carrislabelle;Preorder;OEM;Touchme Swimwear;
11481,Rashguards,Material,Nylon;Polyester;Cotton;Spandex;Silk;Rayon;Linen;Lycra;Denim;Leather;Chiffon;
11481,Rashguards,Sleeve Length,Long;Short;
6393,Cheongsam,Brand,No Brand;Mugigae;Adrianna Yariqa;Batik Luhur;Pashmina;Everly;Grandahlia;Taiwan Collection;OEM;Nyleascarf;
6394,Jubah,Brand,No Brand;Mugigae;Adrianna Yariqa;Batik Luhur;Pashmina;Everly;Grandahlia;Taiwan Collection;OEM;Nyleascarf;
4761,Others,Brand,No Brand;Mugigae;Adrianna Yariqa;Batik Luhur;Pashmina;Everly;Grandahlia;Taiwan Collection;OEM;Nyleascarf;
204,Others,Brand,No Brand;Taiwan Collection;Hollyhoque;Michael Kors;Scholl;Primark;Sloggi;Le Creuset;Herschel Supply Co.;GUESS;Champion;Missguided;Nyleascarf;Gucci;LoveYourBump;13MONTH;OEM;Romensa;
4760,Others,Brand,No Brand;Taiwan Collection;Hollyhoque;Michael Kors;Scholl;Primark;Sloggi;Le Creuset;Herschel Supply Co.;GUESS;Champion;Missguided;Nyleascarf;Gucci;LoveYourBump;13MONTH;OEM;Romensa;
13652, Sports Bottom,Brand,No Brand;AFS Jeep;SKINS;Under Armour;adidas;New Balance;FANNAI;Nike;Lamborghini;Ajax;Aonijie;Tesla;Uabrav;MIIRACER;REALTOO;Reebok;Harley Quinn;Taiwan Collection;LP SUPPORT;FBT;Carrislabelle;BODS;WEARE;Volcom;OEM;2XU;SweetangelShop;Balive;
13654,Sports Top,Brand,No Brand;AFS Jeep;SKINS;Under Armour;adidas;New Balance;FANNAI;Nike;Lamborghini;Ajax;Aonijie;Tesla;Uabrav;MIIRACER;REALTOO;Reebok;Harley Quinn;Taiwan Collection;LP SUPPORT;FBT;Carrislabelle;BODS;WEARE;Volcom;OEM;2XU;SweetangelShop;Balive;
13655,Sports Bra,Brand,No Brand;AFS Jeep;SKINS;Under Armour;adidas;New Balance;FANNAI;Nike;Lamborghini;Ajax;Aonijie;Tesla;Uabrav;MIIRACER;REALTOO;Reebok;Harley Quinn;Taiwan Collection;LP SUPPORT;FBT;Carrislabelle;BODS;WEARE;Volcom;OEM;2XU;SweetangelShop;Balive;
13709,Others,Brand,No Brand;AFS Jeep;SKINS;Under Armour;adidas;New Balance;FANNAI;Nike;Lamborghini;Ajax;Aonijie;Tesla;Uabrav;MIIRACER;REALTOO;Reebok;Harley Quinn;Taiwan Collection;LP SUPPORT;FBT;Carrislabelle;BODS;WEARE;Volcom;OEM;2XU;SweetangelShop;Balive;
6460,Men's Short Sleeve Tee,Brand,No Brand;10.Deep;!Solid;11 Degrees;A for Arcade;AAPE BY A BATHING APE;Abercrombie & Fitch;Adidas;ADPT;Alcott;AllSaints;Alpha Industries;AMBROS;Armani Jeans;Asics;Avior;BAPE;Barbour;Bellfield;BGM POLO;Bianco Mimosa;Billabong;Billionaire Boys Club;Bonds;Brave Soul;Brixton;Brooklyn Supply Co.;Burton Menswear London;Butter and Bold;Calvin Klein;Carhartt WIP;Casual Friday;Celio;Cheap Monday;Controlled Commodity;Converse;Cotton On;Deus Ex Machina;Dickies;Diesel;Dr. Denim;D-Struct;Duke;Dxpe Chef;Edwin;Electro Denim Lab;Element;Ellesse;Emporio Armani;ESPRIT;Factorie;Farah;Fidelio;FILA;Fjallraven;Flesh Imp;Franklin & Marshall;Fred Perry;G2000;Granted;Graphite;G-Star;Gym King;Heist Menswear;HEROINBRAND;Hero's Heroine;High Cultured;Hollister;House of Holland;HUF;HUGO BOSS;HYMN;HYPE;Illusive London;Indicode Jeans;JACK & JONES;Jack Wills;JAXON;Jordan;Justin Bieber;KIOMI;LACOSTE;LACOSTE LIVE;Le Coq Sportif;Lee;Levi's;Lindbergh;Liquor N Poker;Lyle & Scott;Macbeth;Majestic;MANGO Man;Marc & Giselle;Mennace;minimum;Moschino;M-Wanted;Native Youth;New Balance;New Era;New Look;NICCE London;Nike;Nixon;NOHANT;Noirer;Nudie Jeans;Obey;Only & Sons;Original Penguin;Patagonia;Penfield;Penshoppe;Pepe Jeans;Pestle & Mortar;Playboy;Poler;Praise;Pretty Green;Primaverra;Produkt;PS Paul Smith;Pull&Bear;PUMA;Ralph Lauren;Reason;Reclaimed Vintage;Redefined Rebel;Reebok;REISS;Replay;Rip Curl;River Island;Russell Athletic;Schott;Selected;Seoul in Love;Sisley;Sixth June;SPARROWGREEN;Stussy;Superdry;Ted Baker;The Academy Brand;The North Face;Threadbare;Tommy Hilfiger;TOMONARI;Topman;Undefeated;Under Armour;UniqTee;United Colors of Benetton;Vans;Versace;Volkswagen;Volta;Weekday;Wood Wood;Wrung;Supreme;OME;FANNAI;MADNESS;Gildan;Champion;UNIQLO;AAPE;Alimoo;Taiwan Collection;Vlone;Canada Goose;KENZO;THATMMASHOP;Evisu;STORMVOLKN;Hazzys;OEM;Radical Authority;Off-white;
6460,Men's Short Sleeve Tee,Color,Black;Black & Blue;Blue;Brown;Coffee;Green;Grey;Light Blue;Maroon;Navy;Pink;Red;White;
6460,Men's Short Sleeve Tee,Origin,America;China;Combodia;Japan;Korea;Singapore;Thailand;Vietnam;
6460,Men's Short Sleeve Tee,Material,Acrylic Wool;Bamboo Fiber;Canvas;Cashmere;Chiffon;Cord;Cotton;Cotton + Polyester;Cotton 100%;Cotton 95% + Spandex 5%;Cotton Linen;Crochet;Denim;Fabric;Fleece;Jersey;Lace;Leather;Linen;Mesh;Modal + Cotton;Mohair;Nylon;Nylon + Polyester;Other Material;Polyamide 90% + Lycra 10%;Polyester;PU Leather;Satin;Silk;Spandex + Nylon + Polyester;Velvet;Viscose;Wool;
6460,Men's Short Sleeve Tee,Form,Classic;Oversized;Regular;Skinny;Slim;
4640,Others,Brand,No Brand;10.Deep;!Solid;11 Degrees;A for Arcade;AAPE BY A BATHING APE;Abercrombie & Fitch;Adidas;ADPT;Alcott;AllSaints;Alpha Industries;AMBROS;Armani Jeans;Asics;Avior;BAPE;Barbour;Bellfield;BGM POLO;Bianco Mimosa;Billabong;Billionaire Boys Club;Bonds;Brave Soul;Brixton;Brooklyn Supply Co.;Burton Menswear London;Butter and Bold;Calvin Klein;Carhartt WIP;Casual Friday;Celio;Cheap Monday;Controlled Commodity;Converse;Cotton On;Deus Ex Machina;Dickies;Diesel;Dr. Denim;D-Struct;Duke;Dxpe Chef;Edwin;Electro Denim Lab;Element;Ellesse;Emporio Armani;ESPRIT;Factorie;Farah;Fidelio;FILA;Fjallraven;Flesh Imp;Franklin & Marshall;Fred Perry;G2000;Granted;Graphite;G-Star;Gym King;Heist Menswear;HEROINBRAND;Hero's Heroine;High Cultured;Hollister;House of Holland;HUF;HUGO BOSS;HYMN;HYPE;Illusive London;Indicode Jeans;JACK & JONES;Jack Wills;JAXON;Jordan;Justin Bieber;KIOMI;LACOSTE;LACOSTE LIVE;Le Coq Sportif;Lee;Levi's;Lindbergh;Liquor N Poker;Lyle & Scott;Macbeth;Majestic;MANGO Man;Marc & Giselle;Mennace;minimum;Moschino;M-Wanted;Native Youth;New Balance;New Era;New Look;NICCE London;Nike;Nixon;NOHANT;Noirer;Nudie Jeans;Obey;Only & Sons;Original Penguin;Patagonia;Penfield;Penshoppe;Pepe Jeans;Pestle & Mortar;Playboy;Poler;Praise;Pretty Green;Primaverra;Produkt;PS Paul Smith;Pull&Bear;PUMA;Ralph Lauren;Reason;Reclaimed Vintage;Redefined Rebel;Reebok;REISS;Replay;Rip Curl;River Island;Russell Athletic;Schott;Selected;Seoul in Love;Sisley;Sixth June;SPARROWGREEN;Stussy;Superdry;Ted Baker;The Academy Brand;The North Face;Threadbare;Tommy Hilfiger;TOMONARI;Topman;Undefeated;Under Armour;UniqTee;United Colors of Benetton;Vans;Versace;Volkswagen;Volta;Weekday;Wood Wood;Wrung;Supreme;OME;FANNAI;MADNESS;Gildan;Champion;UNIQLO;AAPE;Alimoo;Taiwan Collection;Staple Pigeon;Manchester United;OEM;
11680,Graphic ,Brand,No Brand;10.Deep;!Solid;11 Degrees;A for Arcade;AAPE BY A BATHING APE;Abercrombie & Fitch;Adidas;ADPT;Alcott;AllSaints;Alpha Industries;AMBROS;Armani Jeans;Asics;Avior;BAPE;Barbour;Bellfield;BGM POLO;Bianco Mimosa;Billabong;Billionaire Boys Club;Bonds;Brave Soul;Brixton;Brooklyn Supply Co.;Burton Menswear London;Butter and Bold;Calvin Klein;Carhartt WIP;Casual Friday;Celio;Cheap Monday;Controlled Commodity;Converse;Cotton On;Deus Ex Machina;Dickies;Diesel;Dr. Denim;D-Struct;Duke;Dxpe Chef;Edwin;Electro Denim Lab;Element;Ellesse;Emporio Armani;ESPRIT;Factorie;Farah;Fidelio;FILA;Fjallraven;Flesh Imp;Franklin & Marshall;Fred Perry;G2000;Granted;Graphite;G-Star;Gym King;Heist Menswear;HEROINBRAND;Hero's Heroine;High Cultured;Hollister;House of Holland;HUF;HUGO BOSS;HYMN;HYPE;Illusive London;Indicode Jeans;JACK & JONES;Jack Wills;JAXON;Jordan;Justin Bieber;KIOMI;LACOSTE;LACOSTE LIVE;Le Coq Sportif;Lee;Levi's;Lindbergh;Liquor N Poker;Lyle & Scott;Macbeth;Majestic;MANGO Man;Marc & Giselle;Mennace;minimum;Moschino;M-Wanted;Native Youth;New Balance;New Era;New Look;NICCE London;Nike;Nixon;NOHANT;Noirer;Nudie Jeans;Obey;Only & Sons;Original Penguin;Patagonia;Penfield;Penshoppe;Pepe Jeans;Pestle & Mortar;Playboy;Poler;Praise;Pretty Green;Primaverra;Produkt;PS Paul Smith;Pull&Bear;PUMA;Ralph Lauren;Reason;Reclaimed Vintage;Redefined Rebel;Reebok;REISS;Replay;Rip Curl;River Island;Russell Athletic;Schott;Selected;Seoul in Love;Sisley;Sixth June;SPARROWGREEN;Stussy;Superdry;Ted Baker;The Academy Brand;The North Face;Threadbare;Tommy Hilfiger;TOMONARI;Topman;Undefeated;Under Armour;UniqTee;United Colors of Benetton;Vans;Versace;Volkswagen;Volta;Weekday;Wood Wood;Wrung;Supreme;OME;FANNAI;MADNESS;Gildan;Champion;UNIQLO;AAPE;Alimoo;Taiwan Collection;BORN CHAMPS;Criminal Damage;Staple Pigeon;Gucci;Timberland;Thrasher;AFSJEEP;Einashop;Philipp Plein;
11680,Graphic ,Material,Acrylic Wool;Bamboo Fiber;Canvas;Cashmere;Chiffon;Cord;Cotton;Cotton + Polyester;Cotton 100%;Cotton 95% + Spandex 5%;Cotton Linen;Crochet;Denim;Fabric;Fleece;Jersey;Lace;Leather;Linen;Mesh;Modal + Cotton;Mohair;Nylon;Nylon + Polyester;Other Material;Polyamide 90% + Lycra 10%;Polyester;PU Leather;Satin;Silk;Spandex + Nylon + Polyester;Velvet;Viscose;Wool;
11680,Graphic ,Fit,Slim Fit;Regular Fit;Loose Fit;
11681,Solid,Brand,No Brand;10.Deep;!Solid;11 Degrees;A for Arcade;AAPE BY A BATHING APE;Abercrombie & Fitch;Adidas;ADPT;Alcott;AllSaints;Alpha Industries;AMBROS;Armani Jeans;Asics;Avior;BAPE;Barbour;Bellfield;BGM POLO;Bianco Mimosa;Billabong;Billionaire Boys Club;Bonds;Brave Soul;Brixton;Brooklyn Supply Co.;Burton Menswear London;Butter and Bold;Calvin Klein;Carhartt WIP;Casual Friday;Celio;Cheap Monday;Controlled Commodity;Converse;Cotton On;Deus Ex Machina;Dickies;Diesel;Dr. Denim;D-Struct;Duke;Dxpe Chef;Edwin;Electro Denim Lab;Element;Ellesse;Emporio Armani;ESPRIT;Factorie;Farah;Fidelio;FILA;Fjallraven;Flesh Imp;Franklin & Marshall;Fred Perry;G2000;Granted;Graphite;G-Star;Gym King;Heist Menswear;HEROINBRAND;Hero's Heroine;High Cultured;Hollister;House of Holland;HUF;HUGO BOSS;HYMN;HYPE;Illusive London;Indicode Jeans;JACK & JONES;Jack Wills;JAXON;Jordan;Justin Bieber;KIOMI;LACOSTE;LACOSTE LIVE;Le Coq Sportif;Lee;Levi's;Lindbergh;Liquor N Poker;Lyle & Scott;Macbeth;Majestic;MANGO Man;Marc & Giselle;Mennace;minimum;Moschino;M-Wanted;Native Youth;New Balance;New Era;New Look;NICCE London;Nike;Nixon;NOHANT;Noirer;Nudie Jeans;Obey;Only & Sons;Original Penguin;Patagonia;Penfield;Penshoppe;Pepe Jeans;Pestle & Mortar;Playboy;Poler;Praise;Pretty Green;Primaverra;Produkt;PS Paul Smith;Pull&Bear;PUMA;Ralph Lauren;Reason;Reclaimed Vintage;Redefined Rebel;Reebok;REISS;Replay;Rip Curl;River Island;Russell Athletic;Schott;Selected;Seoul in Love;Sisley;Sixth June;SPARROWGREEN;Stussy;Superdry;Ted Baker;The Academy Brand;The North Face;Threadbare;Tommy Hilfiger;TOMONARI;Topman;Undefeated;Under Armour;UniqTee;United Colors of Benetton;Vans;Versace;Volkswagen;Volta;Weekday;Wood Wood;Wrung;Supreme;OME;FANNAI;MADNESS;Gildan;Champion;UNIQLO;AAPE;Alimoo;Taiwan Collection;BORN CHAMPS;Criminal Damage;Staple Pigeon;Gucci;Timberland;Thrasher;AFSJEEP;Einashop;Philipp Plein;
11681,Solid,Material,Acrylic Wool;Bamboo Fiber;Canvas;Cashmere;Chiffon;Cord;Cotton;Cotton + Polyester;Cotton 100%;Cotton 95% + Spandex 5%;Cotton Linen;Crochet;Denim;Fabric;Fleece;Jersey;Lace;Leather;Linen;Mesh;Modal + Cotton;Mohair;Nylon;Nylon + Polyester;Other Material;Polyamide 90% + Lycra 10%;Polyester;PU Leather;Satin;Silk;Spandex + Nylon + Polyester;Velvet;Viscose;Wool;
11681,Solid,Fit,Slim Fit;Regular Fit;Loose Fit;
11682,Long Sleeved,Brand,No Brand;10.Deep;!Solid;11 Degrees;A for Arcade;AAPE BY A BATHING APE;Abercrombie & Fitch;Adidas;ADPT;Alcott;AllSaints;Alpha Industries;AMBROS;Armani Jeans;Asics;Avior;BAPE;Barbour;Bellfield;BGM POLO;Bianco Mimosa;Billabong;Billionaire Boys Club;Bonds;Brave Soul;Brixton;Brooklyn Supply Co.;Burton Menswear London;Butter and Bold;Calvin Klein;Carhartt WIP;Casual Friday;Celio;Cheap Monday;Controlled Commodity;Converse;Cotton On;Deus Ex Machina;Dickies;Diesel;Dr. Denim;D-Struct;Duke;Dxpe Chef;Edwin;Electro Denim Lab;Element;Ellesse;Emporio Armani;ESPRIT;Factorie;Farah;Fidelio;FILA;Fjallraven;Flesh Imp;Franklin & Marshall;Fred Perry;G2000;Granted;Graphite;G-Star;Gym King;Heist Menswear;HEROINBRAND;Hero's Heroine;High Cultured;Hollister;House of Holland;HUF;HUGO BOSS;HYMN;HYPE;Illusive London;Indicode Jeans;JACK & JONES;Jack Wills;JAXON;Jordan;Justin Bieber;KIOMI;LACOSTE;LACOSTE LIVE;Le Coq Sportif;Lee;Levi's;Lindbergh;Liquor N Poker;Lyle & Scott;Macbeth;Majestic;MANGO Man;Marc & Giselle;Mennace;minimum;Moschino;M-Wanted;Native Youth;New Balance;New Era;New Look;NICCE London;Nike;Nixon;NOHANT;Noirer;Nudie Jeans;Obey;Only & Sons;Original Penguin;Patagonia;Penfield;Penshoppe;Pepe Jeans;Pestle & Mortar;Playboy;Poler;Praise;Pretty Green;Primaverra;Produkt;PS Paul Smith;Pull&Bear;PUMA;Ralph Lauren;Reason;Reclaimed Vintage;Redefined Rebel;Reebok;REISS;Replay;Rip Curl;River Island;Russell Athletic;Schott;Selected;Seoul in Love;Sisley;Sixth June;SPARROWGREEN;Stussy;Superdry;Ted Baker;The Academy Brand;The North Face;Threadbare;Tommy Hilfiger;TOMONARI;Topman;Undefeated;Under Armour;UniqTee;United Colors of Benetton;Vans;Versace;Volkswagen;Volta;Weekday;Wood Wood;Wrung;Supreme;OME;FANNAI;MADNESS;Gildan;Champion;UNIQLO;AAPE;Alimoo;Taiwan Collection;BORN CHAMPS;Criminal Damage;Staple Pigeon;Gucci;Timberland;Thrasher;AFSJEEP;Einashop;Philipp Plein;
11682,Long Sleeved,Material,Acrylic Wool;Bamboo Fiber;Canvas;Cashmere;Chiffon;Cord;Cotton;Cotton + Polyester;Cotton 100%;Cotton 95% + Spandex 5%;Cotton Linen;Crochet;Denim;Fabric;Fleece;Jersey;Lace;Leather;Linen;Mesh;Modal + Cotton;Mohair;Nylon;Nylon + Polyester;Other Material;Polyamide 90% + Lycra 10%;Polyester;PU Leather;Satin;Silk;Spandex + Nylon + Polyester;Velvet;Viscose;Wool;
11682,Long Sleeved,Fit,Slim Fit;Regular Fit;Loose Fit;
11683,Tank Tops,Brand,No Brand;10.Deep;!Solid;11 Degrees;A for Arcade;AAPE BY A BATHING APE;Abercrombie & Fitch;Adidas;ADPT;Alcott;AllSaints;Alpha Industries;AMBROS;Armani Jeans;Asics;Avior;BAPE;Barbour;Bellfield;BGM POLO;Bianco Mimosa;Billabong;Billionaire Boys Club;Bonds;Brave Soul;Brixton;Brooklyn Supply Co.;Burton Menswear London;Butter and Bold;Calvin Klein;Carhartt WIP;Casual Friday;Celio;Cheap Monday;Controlled Commodity;Converse;Cotton On;Deus Ex Machina;Dickies;Diesel;Dr. Denim;D-Struct;Duke;Dxpe Chef;Edwin;Electro Denim Lab;Element;Ellesse;Emporio Armani;ESPRIT;Factorie;Farah;Fidelio;FILA;Fjallraven;Flesh Imp;Franklin & Marshall;Fred Perry;G2000;Granted;Graphite;G-Star;Gym King;Heist Menswear;HEROINBRAND;Hero's Heroine;High Cultured;Hollister;House of Holland;HUF;HUGO BOSS;HYMN;HYPE;Illusive London;Indicode Jeans;JACK & JONES;Jack Wills;JAXON;Jordan;Justin Bieber;KIOMI;LACOSTE;LACOSTE LIVE;Le Coq Sportif;Lee;Levi's;Lindbergh;Liquor N Poker;Lyle & Scott;Macbeth;Majestic;MANGO Man;Marc & Giselle;Mennace;minimum;Moschino;M-Wanted;Native Youth;New Balance;New Era;New Look;NICCE London;Nike;Nixon;NOHANT;Noirer;Nudie Jeans;Obey;Only & Sons;Original Penguin;Patagonia;Penfield;Penshoppe;Pepe Jeans;Pestle & Mortar;Playboy;Poler;Praise;Pretty Green;Primaverra;Produkt;PS Paul Smith;Pull&Bear;PUMA;Ralph Lauren;Reason;Reclaimed Vintage;Redefined Rebel;Reebok;REISS;Replay;Rip Curl;River Island;Russell Athletic;Schott;Selected;Seoul in Love;Sisley;Sixth June;SPARROWGREEN;Stussy;Superdry;Ted Baker;The Academy Brand;The North Face;Threadbare;Tommy Hilfiger;TOMONARI;Topman;Undefeated;Under Armour;UniqTee;United Colors of Benetton;Vans;Versace;Volkswagen;Volta;Weekday;Wood Wood;Wrung;Supreme;OME;FANNAI;MADNESS;Gildan;Champion;UNIQLO;AAPE;Alimoo;Taiwan Collection;BORN CHAMPS;Criminal Damage;Staple Pigeon;Gucci;Timberland;Thrasher;AFSJEEP;Einashop;Philipp Plein;
11683,Tank Tops,Material,Acrylic Wool;Bamboo Fiber;Canvas;Cashmere;Chiffon;Cord;Cotton;Cotton + Polyester;Cotton 100%;Cotton 95% + Spandex 5%;Cotton Linen;Crochet;Denim;Fabric;Fleece;Jersey;Lace;Leather;Linen;Mesh;Modal + Cotton;Mohair;Nylon;Nylon + Polyester;Other Material;Polyamide 90% + Lycra 10%;Polyester;PU Leather;Satin;Silk;Spandex + Nylon + Polyester;Velvet;Viscose;Wool;
11683,Tank Tops,Fit,Slim Fit;Regular Fit;Loose Fit;
6452,Short Sleeve,Brand,No Brand;A for Arcade;Abercrombie & Fitch;Aout;The Authority;Billabong;Boss Green;Burton Menswear London;Butter and Bold;Calvin Klein;Comme des Garçons;CONTROLLED COMMODITY;Cotton On;Dockers;Dr. Denim;Electro Denim Lab;ESPRIT;Factorie;Fannai;Fashion Threads;Fidelio;FLESH IMP;French Connection;G2000;Gene Martino;Graphite;High Cultured;Hollister;Hymn;Indicode Jeans;Jack & Jones;JAXON;Kent & Crew;Klozet Kuala Lumpur;Le Coq Sportif;Levi's;Life8;LOVET;MANGO;Marc & Giselle;Max Rafael;MILANO;Moley;New Look;NINE2FIVE;Nixon;Patagonia;Penshoppe;Pestle & Mortar;Praise;Primaverra;Rip Curl;River Island;Sanrio;Snow Fashion Shop;SOPHNET;SPARROW GREEN;Splice Cufflinks;Superdry;The Academy Brand;Tommy Hilfiger;TOMONARI;Topman;TOPSHOP;UniqTee;Vintage:FB;WAREHOUSE;Aeronautica Militare;POLO;Lacoste;Burberry;Jordan;PUMA;Gildan;Under Armour;Hugo Boss;H&M;Fred Perry;Champion;Charles Tyrwhitt;Chrome Hearts;Ben Sherman;Balenciaga;Forever 21;Ralph Lauren;Moncler;Versace;Sik Silk;Dono Mano;Taiwan Collection;BORN CHAMPS;New Balance;Off-white;Staple Pigeon;Stage;
6452,Short Sleeve,Fit,Slim Fit;Regular Fit;Loose Fit;
6453,Long Sleeve,Brand,No Brand;A for Arcade;Abercrombie & Fitch;Aout;The Authority;Billabong;Boss Green;Burton Menswear London;Butter and Bold;Calvin Klein;Comme des Garçons;CONTROLLED COMMODITY;Cotton On;Dockers;Dr. Denim;Electro Denim Lab;ESPRIT;Factorie;Fannai;Fashion Threads;Fidelio;FLESH IMP;French Connection;G2000;Gene Martino;Graphite;High Cultured;Hollister;Hymn;Indicode Jeans;Jack & Jones;JAXON;Kent & Crew;Klozet Kuala Lumpur;Le Coq Sportif;Levi's;Life8;LOVET;MANGO;Marc & Giselle;Max Rafael;MILANO;Moley;New Look;NINE2FIVE;Nixon;Patagonia;Penshoppe;Pestle & Mortar;Praise;Primaverra;Rip Curl;River Island;Sanrio;Snow Fashion Shop;SOPHNET;SPARROW GREEN;Splice Cufflinks;Superdry;The Academy Brand;Tommy Hilfiger;TOMONARI;Topman;TOPSHOP;UniqTee;Vintage:FB;WAREHOUSE;Aeronautica Militare;POLO;Lacoste;Burberry;Jordan;PUMA;Gildan;Under Armour;Hugo Boss;H&M;Fred Perry;Champion;Charles Tyrwhitt;Chrome Hearts;Ben Sherman;Balenciaga;Forever 21;Ralph Lauren;Moncler;Versace;Sik Silk;Dono Mano;Taiwan Collection;BORN CHAMPS;New Balance;Off-white;Staple Pigeon;Stage;
6453,Long Sleeve,Fit,Slim Fit;Regular Fit;Loose Fit;
